spotify_track_uri,ts_x,username,platform,ms_played_x,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name_x,master_metadata_album_artist_name_x,master_metadata_album_album_name_x,reason_start,reason_end,shuffle,skipped,offline,track_id,master_metadata_track_name_y,master_metadata_album_artist_name_y,master_metadata_album_album_name_y,ts_y,ms_played_y,Track URI,Track Name_releases,Artist URI(s)_releases,Artist Name(s)_releases,Album URI_releases,Album Name_releases,Album Artist URI(s)_releases,Album Artist Name(s)_releases,Album Release Date_releases,Album Image URL_releases,Disc Number_releases,Track Number_releases,Track Duration (ms)_releases,Track Preview URL_releases,Explicit_releases,Popularity_releases,ISRC_releases,Added By_releases,Added At_releases,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Genres,Label,Copyrights
spotify:track:4cRCKBvwOu6NeNPlv542uA,2017-08-06 12:30:26+00:00,willexmen,Windows 10 (10.0.15063; x64),43520,SE,,,Adventure Time,Ski Mask The Slump God,You Will Regret,clickrow,,False,False,True,4cRCKBvwOu6NeNPlv542uA,Adventure Time,Ski Mask The Slump God,You Will Regret,2017-08-04 22:04:29+00:00,45527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7kYym8ErHUqlTeVu3ZuaBX,2017-08-06 12:30:26+00:00,willexmen,Windows 10 (10.0.15063; x64),116420,SE,,,Cadillactica,Big K.R.I.T.,Cadillactica,clickrow,,False,False,True,7kYym8ErHUqlTeVu3ZuaBX,Cadillactica,Big K.R.I.T.,Cadillactica,2017-07-12 12:41:34+00:00,14651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:430qNtapCS3Ue1yoSql1oV,2017-08-06 12:30:26+00:00,willexmen,Windows 10 (10.0.15063; x64),6959,SE,,,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,clickrow,,False,False,True,430qNtapCS3Ue1yoSql1oV,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,2019-08-08 17:30:38+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5SxlUF7J8tyFIEF22EomeP,2017-08-06 12:30:26+00:00,willexmen,Windows 10 (10.0.15063; x64),6758,SE,,,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,clickrow,,False,False,True,5SxlUF7J8tyFIEF22EomeP,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,2019-08-29 18:09:55+00:00,237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3vHTWdsY18qhX7eFELlxXd,2017-08-06 12:30:26+00:00,willexmen,Windows 10 (10.0.15063; x64),213676,SE,,,How Would You Feel?,Derek Wise,How Would You Feel?,trackdone,,False,False,True,3vHTWdsY18qhX7eFELlxXd,How Would You Feel?,Derek Wise,How Would You Feel?,2019-09-19 13:41:36+00:00,1430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5T4WuZVSbukHtbVDXNFPNz,2017-08-06 12:30:26+00:00,willexmen,Windows 10 (10.0.15063; x64),5849,SE,,,JustLikeMyPiss,Ski Mask The Slump God,You Will Regret,clickrow,,False,False,True,5T4WuZVSbukHtbVDXNFPNz,JustLikeMyPiss,Ski Mask The Slump God,You Will Regret,2017-08-04 14:58:51+00:00,18666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:66EMojsyRxwoRcu3HYeDT9,2017-08-06 12:30:26+00:00,willexmen,Windows 10 (10.0.15063; x64),71640,SE,,,Je dois partir,Talib Kweli,Je dois partir,trackdone,,False,False,True,66EMojsyRxwoRcu3HYeDT9,Je dois partir,Talib Kweli,Je dois partir,2017-07-12 13:07:31+00:00,179132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4bEcoz1OcfMgUbp2ft8ieQ,2017-08-06 12:30:26+00:00,willexmen,Windows 10 (10.0.15063; x64),1160,SE,,,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",Flower Boy,clickrow,,False,False,True,4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",Flower Boy,2017-07-29 19:40:16+00:00,255653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5SxlUF7J8tyFIEF22EomeP,2017-08-06 12:31:23+00:00,willexmen,Windows 10 (10.0.15063; x64),1450,SE,,,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,playbtn,,False,False,True,5SxlUF7J8tyFIEF22EomeP,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,2019-08-29 18:09:55+00:00,237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5T4WuZVSbukHtbVDXNFPNz,2017-08-06 12:31:49+00:00,willexmen,Windows 10 (10.0.15063; x64),1030,SE,,,JustLikeMyPiss,Ski Mask The Slump God,You Will Regret,clickrow,,False,False,True,5T4WuZVSbukHtbVDXNFPNz,JustLikeMyPiss,Ski Mask The Slump God,You Will Regret,2017-08-04 14:58:51+00:00,18666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:430qNtapCS3Ue1yoSql1oV,2017-08-06 12:51:44+00:00,willexmen,Windows 10 (10.0.15063; x64),206266,SE,,,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,clickrow,,False,False,True,430qNtapCS3Ue1yoSql1oV,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,2019-08-08 17:30:38+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7KA4W4McWYRpgf0fWsJZWB,2017-08-06 12:51:44+00:00,willexmen,Windows 10 (10.0.15063; x64),175493,SE,,,See You Again (feat. Kali Uchis),"Tyler, The Creator",Flower Boy,trackdone,,False,False,True,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",Flower Boy,2019-08-08 15:42:09+00:00,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5SxlUF7J8tyFIEF22EomeP,2017-08-06 12:51:44+00:00,willexmen,Windows 10 (10.0.15063; x64),15540,SE,,,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,clickrow,,False,False,True,5SxlUF7J8tyFIEF22EomeP,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,2019-08-29 18:09:55+00:00,237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7kYym8ErHUqlTeVu3ZuaBX,2017-08-06 12:51:44+00:00,willexmen,Windows 10 (10.0.15063; x64),220350,SE,,,Cadillactica,Big K.R.I.T.,Cadillactica,clickrow,,False,False,True,7kYym8ErHUqlTeVu3ZuaBX,Cadillactica,Big K.R.I.T.,Cadillactica,2017-07-12 12:41:34+00:00,14651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4aWxijBBxw158KTPSUJkTt,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),313,SE,,,Irony. Utility. Pretext.,Algiers,Algiers,trackdone,,False,False,True,4aWxijBBxw158KTPSUJkTt,Irony. Utility. Pretext.,Algiers,Algiers,2019-09-05 11:07:13+00:00,12550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3VZc8N6q192Z0mKIoGQtRP,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),1410,SE,,,So Appalled,Kanye West,My Beautiful Dark Twisted Fantasy,clickrow,,False,False,True,3VZc8N6q192Z0mKIoGQtRP,So Appalled,Kanye West,My Beautiful Dark Twisted Fantasy,2017-07-01 21:34:21+00:00,433857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:33i3xxHB4YSYGYbtJrwwO8,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),2330,SE,,,Foreword (feat. Rex Orange County),"Tyler, The Creator",Flower Boy,clickrow,,False,False,True,33i3xxHB4YSYGYbtJrwwO8,Foreword (feat. Rex Orange County),"Tyler, The Creator",Flower Boy,2017-07-23 19:21:52+00:00,188842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:66EMojsyRxwoRcu3HYeDT9,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),59040,SE,,,Je dois partir,Talib Kweli,Je dois partir,trackdone,,False,False,True,66EMojsyRxwoRcu3HYeDT9,Je dois partir,Talib Kweli,Je dois partir,2017-07-12 13:07:31+00:00,179132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6393Du1axGG1NvAMq0OcfU,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),5210,SE,,,I Know There's Gonna Be (Good Times),Jamie xx,In Colour,fwdbtn,,False,False,True,6393Du1axGG1NvAMq0OcfU,I Know There's Gonna Be (Good Times),Jamie xx,In Colour,2019-08-30 20:36:48+00:00,21031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1XvHiCTd0MDb16S8bQNl74,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),177090,SE,,,All Of The Lights,Kanye West,My Beautiful Dark Twisted Fantasy,clickrow,,False,False,True,1XvHiCTd0MDb16S8bQNl74,All Of The Lights,Kanye West,My Beautiful Dark Twisted Fantasy,2017-07-01 21:10:29+00:00,6560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6393Du1axGG1NvAMq0OcfU,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),74291,SE,,,I Know There's Gonna Be (Good Times),Jamie xx,In Colour,trackdone,,False,False,True,6393Du1axGG1NvAMq0OcfU,I Know There's Gonna Be (Good Times),Jamie xx,In Colour,2019-08-30 20:36:48+00:00,21031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7kYym8ErHUqlTeVu3ZuaBX,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),9400,SE,,,Cadillactica,Big K.R.I.T.,Cadillactica,fwdbtn,,False,False,True,7kYym8ErHUqlTeVu3ZuaBX,Cadillactica,Big K.R.I.T.,Cadillactica,2017-07-12 12:41:34+00:00,14651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4pIHNePc661EqmOiWeXjH4,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),327786,SE,,,Hell Of A Life,Kanye West,My Beautiful Dark Twisted Fantasy,clickrow,,False,False,True,4pIHNePc661EqmOiWeXjH4,Hell Of A Life,Kanye West,My Beautiful Dark Twisted Fantasy,2017-07-01 21:50:51+00:00,86552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3vHTWdsY18qhX7eFELlxXd,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),213676,SE,,,How Would You Feel?,Derek Wise,How Would You Feel?,trackdone,,False,False,True,3vHTWdsY18qhX7eFELlxXd,How Would You Feel?,Derek Wise,How Would You Feel?,2019-09-19 13:41:36+00:00,1430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4L2F0LcDVtNrFc1K4lmx3m,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),221693,SE,,,Distant Past,Everything Everything,Get To Heaven (Deluxe),trackdone,,False,False,True,4L2F0LcDVtNrFc1K4lmx3m,Distant Past,Everything Everything,Get To Heaven (Deluxe),2019-09-16 18:28:39+00:00,740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2RtNSM8cPCAOZ5bvQbW6y3,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),187150,SE,,,Oblivion,Grimes,Visions,fwdbtn,,False,False,True,2RtNSM8cPCAOZ5bvQbW6y3,Oblivion,Grimes,Visions,2019-08-08 17:30:38+00:00,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2vUMdAub2h5j5zuSppYQyT,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),690,SE,,,Sea Calls Me Home,Julia Holter,Have You In My Wilderness,fwdbtn,,False,False,True,2vUMdAub2h5j5zuSppYQyT,Sea Calls Me Home,Julia Holter,Have You In My Wilderness,2019-08-08 11:17:17+00:00,1463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0WUJ2a3PWzkSPICyqTB0Ii,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),9988,SE,,,This Whole Town,Kirin J Callinan,Bravado,trackdone,,False,False,True,0WUJ2a3PWzkSPICyqTB0Ii,This Whole Town,Kirin J Callinan,Bravado,2017-07-02 01:02:16+00:00,189632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:10bbBgrbOb6jIhvkKnFF8S,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),173113,SE,,,Larry Hughes,Two-9,FRVR,clickrow,,False,False,True,10bbBgrbOb6jIhvkKnFF8S,Larry Hughes,Two-9,FRVR,2017-07-12 17:03:08+00:00,803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5DN1QdgodyvoM4efdXUR1c,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),242433,SE,,,Regret,Everything Everything,Get To Heaven (Deluxe),trackdone,,False,False,True,5DN1QdgodyvoM4efdXUR1c,Regret,Everything Everything,Get To Heaven (Deluxe),2019-08-08 15:42:09+00:00,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0qV5H8ttAXxb1An0rmG2bw,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),1560,SE,,,March to the Sea,Baroness,Yellow & Green,fwdbtn,,False,False,True,0qV5H8ttAXxb1An0rmG2bw,March to the Sea,Baroness,Yellow & Green,2019-08-30 20:36:48+00:00,12744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5jXNOgH5A7yI76BU9kaP6N,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),2180,SE,,,Monster,Kanye West,My Beautiful Dark Twisted Fantasy,clickrow,,False,False,True,5jXNOgH5A7yI76BU9kaP6N,Monster,Kanye West,My Beautiful Dark Twisted Fantasy,2012-06-07 20:23:50+00:00,46857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5CDNl8At4wsDdtnpkFoepd,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),1200,SE,,,Devil In A New Dress,Kanye West,My Beautiful Dark Twisted Fantasy,clickrow,,False,False,True,5CDNl8At4wsDdtnpkFoepd,Devil In A New Dress,Kanye West,My Beautiful Dark Twisted Fantasy,2017-07-01 21:40:14+00:00,351213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1XvHiCTd0MDb16S8bQNl74,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),57093,SE,,,All Of The Lights,Kanye West,My Beautiful Dark Twisted Fantasy,trackdone,,False,False,True,1XvHiCTd0MDb16S8bQNl74,All Of The Lights,Kanye West,My Beautiful Dark Twisted Fantasy,2017-07-01 21:10:29+00:00,6560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4ZcGbQ5dOKX6rJk4yvza9R,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),1170,SE,,,Flesh without Blood,Grimes,Art Angels,fwdbtn,,False,False,True,4ZcGbQ5dOKX6rJk4yvza9R,Flesh without Blood,Grimes,Art Angels,2019-08-15 15:43:39+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1pGAvZo2axYXAXYiSeYEqY,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),11490,SE,,,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",Who Dat Boy / 911,clickrow,,False,False,True,1pGAvZo2axYXAXYiSeYEqY,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",Who Dat Boy / 911,2019-08-19 18:10:27+00:00,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3muBQDekYAg7jm6hDu6R0Z,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),630,SE,,,First Day Out,Tee Grizzley,My Moment,fwdbtn,,False,False,True,3muBQDekYAg7jm6hDu6R0Z,First Day Out,Tee Grizzley,My Moment,2019-08-15 15:43:39+00:00,1760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1a0wEEHipnBR7WOHFA6ucQ,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),224307,SE,,,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",Who Dat Boy / 911,clickrow,,False,False,True,1a0wEEHipnBR7WOHFA6ucQ,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",Who Dat Boy / 911,2019-08-08 11:17:17+00:00,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2XT4tF5bnKqmxZi6rxN43d,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),145568,SE,,,Virginia Tech,Shakewell,Virginia Tech,backbtn,,False,False,True,2XT4tF5bnKqmxZi6rxN43d,Virginia Tech,Shakewell,Virginia Tech,2019-09-16 19:07:53+00:00,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2joSFBp4qDBL480mJ4nEG6,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),950,SE,,,Love Reign O'er Me - 1996 Remastered Version,The Who,Quadrophenia,clickrow,,False,False,True,2joSFBp4qDBL480mJ4nEG6,Love Reign O'er Me - 1996 Remastered Version,The Who,Quadrophenia,2016-05-27 21:51:28+00:00,322290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5n5K6czwgPvZQpMTJVZ03O,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),257120,SE,,,Shock Me,Baroness,Purple,fwdbtn,,False,False,True,5n5K6czwgPvZQpMTJVZ03O,Shock Me,Baroness,Purple,2019-08-08 15:42:09+00:00,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1a0wEEHipnBR7WOHFA6ucQ,2017-08-07 01:29:16+00:00,willexmen,Windows 10 (10.0.15063; x64),1840,SE,,,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",Who Dat Boy / 911,clickrow,,False,False,True,1a0wEEHipnBR7WOHFA6ucQ,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",Who Dat Boy / 911,2019-08-08 11:17:17+00:00,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4LB5cNN7f18wIJA2RU4iIO,2017-08-07 12:57:32+00:00,willexmen,"Android OS 7.0 API 24 (samsung, SM-G935F)",26636,SE,,,For the First Time,Mac DeMarco,This Old Dog,clickrow,,False,False,True,4LB5cNN7f18wIJA2RU4iIO,For the First Time,Mac DeMarco,This Old Dog,2019-08-06 17:12:27+00:00,182306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5T4WuZVSbukHtbVDXNFPNz,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",192253,SE,,,JustLikeMyPiss,Ski Mask The Slump God,You Will Regret,trackdone,,False,False,True,5T4WuZVSbukHtbVDXNFPNz,JustLikeMyPiss,Ski Mask The Slump God,You Will Regret,2017-08-04 14:58:51+00:00,18666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6fUHMhwKBSmetq2T1PvCKK,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",366106,SE,,,Liquor Sto',EARTHGANG,Strays with Rabies,clickrow,,False,False,True,6fUHMhwKBSmetq2T1PvCKK,Liquor Sto',EARTHGANG,Strays with Rabies,2019-08-30 20:36:48+00:00,223578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6fUHMhwKBSmetq2T1PvCKK,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",162350,SE,,,Liquor Sto',EARTHGANG,Strays with Rabies,fwdbtn,,False,False,True,6fUHMhwKBSmetq2T1PvCKK,Liquor Sto',EARTHGANG,Strays with Rabies,2019-08-30 20:36:48+00:00,223578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5n5K6czwgPvZQpMTJVZ03O,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",257120,SE,,,Shock Me,Baroness,Purple,fwdbtn,,False,False,True,5n5K6czwgPvZQpMTJVZ03O,Shock Me,Baroness,Purple,2019-08-08 15:42:09+00:00,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6KuXb26rHuRy3ZDse1VRmx,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",55380,SE,,,Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",Flower Boy,trackdone,,False,False,True,6KuXb26rHuRy3ZDse1VRmx,Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",Flower Boy,2019-08-08 17:30:38+00:00,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:54gHDDVJAgllRLH84NJ4Q7,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",107750,SE,,,Oak Grove Road,BONES,Hermit of East Grand River,trackdone,,False,False,True,54gHDDVJAgllRLH84NJ4Q7,Oak Grove Road,BONES,Hermit of East Grand River,2016-05-22 16:41:37+00:00,107750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2XT4tF5bnKqmxZi6rxN43d,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1246,SE,,,Virginia Tech,Shakewell,Virginia Tech,fwdbtn,,False,False,True,2XT4tF5bnKqmxZi6rxN43d,Virginia Tech,Shakewell,Virginia Tech,2019-09-16 19:07:53+00:00,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3vHTWdsY18qhX7eFELlxXd,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1168,SE,,,How Would You Feel?,Derek Wise,How Would You Feel?,fwdbtn,,False,False,True,3vHTWdsY18qhX7eFELlxXd,How Would You Feel?,Derek Wise,How Would You Feel?,2019-09-19 13:41:36+00:00,1430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5AdpHyyqm66NhW0wpZg5yK,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",921,SE,,,Hot Dreams,Timber Timbre,Hot Dreams,fwdbtn,,False,False,True,5AdpHyyqm66NhW0wpZg5yK,Hot Dreams,Timber Timbre,Hot Dreams,2019-08-23 20:06:27+00:00,1780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2RtNSM8cPCAOZ5bvQbW6y3,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",149452,SE,,,Oblivion,Grimes,Visions,fwdbtn,,False,False,True,2RtNSM8cPCAOZ5bvQbW6y3,Oblivion,Grimes,Visions,2019-08-08 17:30:38+00:00,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7kYym8ErHUqlTeVu3ZuaBX,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",230386,SE,,,Cadillactica,Big K.R.I.T.,Cadillactica,fwdbtn,,False,False,True,7kYym8ErHUqlTeVu3ZuaBX,Cadillactica,Big K.R.I.T.,Cadillactica,2017-07-12 12:41:34+00:00,14651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6fUHMhwKBSmetq2T1PvCKK,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",296586,SE,,,Liquor Sto',EARTHGANG,Strays with Rabies,trackdone,,False,False,True,6fUHMhwKBSmetq2T1PvCKK,Liquor Sto',EARTHGANG,Strays with Rabies,2019-08-30 20:36:48+00:00,223578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3muBQDekYAg7jm6hDu6R0Z,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",3147,SE,,,First Day Out,Tee Grizzley,My Moment,fwdbtn,,False,False,True,3muBQDekYAg7jm6hDu6R0Z,First Day Out,Tee Grizzley,My Moment,2019-08-15 15:43:39+00:00,1760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6393Du1axGG1NvAMq0OcfU,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",213622,SE,,,I Know There's Gonna Be (Good Times),Jamie xx,In Colour,fwdbtn,,False,False,True,6393Du1axGG1NvAMq0OcfU,I Know There's Gonna Be (Good Times),Jamie xx,In Colour,2019-08-30 20:36:48+00:00,21031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3hE3ciLlCjVtyxnhgyrrF8,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",9620,SE,,,Jimmy Brown - Early Version of Bring on the Dancing Horses,Echo & the Bunnymen,Echo & The Bunnymen,fwdbtn,,False,False,True,3hE3ciLlCjVtyxnhgyrrF8,Jimmy Brown - Early Version of Bring on the Dancing Horses,Echo & the Bunnymen,Echo & The Bunnymen,2019-07-28 21:17:24+00:00,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:54gHDDVJAgllRLH84NJ4Q7,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",45328,SE,,,Oak Grove Road,BONES,Hermit of East Grand River,trackdone,,False,False,True,54gHDDVJAgllRLH84NJ4Q7,Oak Grove Road,BONES,Hermit of East Grand River,2016-05-22 16:41:37+00:00,107750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4LB5cNN7f18wIJA2RU4iIO,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",176506,SE,,,For the First Time,Mac DeMarco,This Old Dog,clickrow,,False,False,True,4LB5cNN7f18wIJA2RU4iIO,For the First Time,Mac DeMarco,This Old Dog,2019-08-06 17:12:27+00:00,182306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
